OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,State
11/4/2021,10/25/2020,SO1542,423,1239,2,1,1,New York
11/4/2021,10/25/2020,SO1543,1093,1239,2,1,2,New York
11/4/2021,10/25/2020,SO1544,628,1239,2,1,6,New York
11/4/2021,10/25/2020,SO1545,1094,1239,2,1,4,New York
11/4/2021,10/25/2020,SO1546,1095,1239,2,1,1,New York
11/4/2021,10/25/2020,SO1547,1096,1602,3,1,3,North Carolina
11/4/2021,10/25/2020,SO1548,561,1602,3,1,5,North Carolina
11/4/2021,10/25/2020,SO1549,938,1693,4,1,2,California
11/4/2021,10/25/2020,SO1550,1097,1694,4,1,7,California
11/4/2021,10/25/2020,SO1551,577,1694,4,1,4,California
11/4/2021,10/25/2020,SO1552,1098,1694,4,1,3,California
11/4/2021,10/25/2020,SO1553,869,1694,4,1,3,California
11/4/2021,10/25/2020,SO1554,1099,1694,4,1,4,California
11/4/2021,10/25/2020,SO1555,1100,1266,2,1,4,New York
11/4/2021,10/25/2020,SO1556,1101,1695,4,1,1,California
11/5/2021,10/26/2020,SO1557,1102,1554,4,1,6,California
11/5/2021,10/26/2020,SO1558,458,1250,5,1,3,Virginia
11/5/2021,10/26/2020,SO1559,1091,1589,2,1,2,Pennsylvania
11/5/2021,10/26/2020,SO1560,473,1589,2,1,2,Pennsylvania
11/5/2021,10/26/2020,SO1561,1103,1589,2,1,6,Pennsylvania
11/5/2021,10/26/2020,SO1562,1033,1589,2,1,5,Pennsylvania
11/5/2021,10/26/2020,SO1563,1104,1589,2,1,2,Pennsylvania
11/5/2021,10/26/2020,SO1564,1105,1245,5,1,5,Virginia
11/6/2021,10/27/2020,SO1565,227,1369,5,1,6,Georgia
11/7/2021,10/28/2020,SO1566,816,1251,4,1,3,Texas
11/7/2021,10/28/2020,SO1566,816,1251,4,1,3,Texas
11/7/2021,10/28/2020,SO1567,122,1251,4,1,3,Texas
11/7/2021,10/28/2020,SO1568,473,1364,4,1,7,California
11/7/2021,10/28/2020,SO1569,578,1250,4,1,4,Texas
11/7/2021,10/28/2020,SO1570,1106,1250,4,1,3,Texas
11/7/2021,10/28/2020,SO1571,1107,1250,4,1,7,Texas
11/7/2021,10/28/2020,SO1572,204,1589,3,1,6,Wisconsin
11/7/2021,10/28/2020,SO1573,838,1589,3,1,3,Wisconsin
11/7/2021,10/28/2020,SO1574,451,1589,3,1,2,Wisconsin
11/7/2021,10/28/2020,SO1575,434,1589,3,1,3,Wisconsin
11/7/2021,10/28/2020,SO1576,394,1444,2,1,4,New York
11/7/2021,10/28/2020,SO1577,817,1444,2,1,3,New York
11/7/2021,10/28/2020,SO1578,638,1247,1,1,5,Oregon
11/7/2021,10/28/2020,SO1579,1108,1247,1,1,4,Oregon
11/8/2021,10/29/2020,SO1580,1109,1385,4,1,3,California
11/9/2021,10/30/2020,SO1581,103,1555,4,1,3,California
11/9/2021,10/30/2020,SO1582,1110,1555,4,1,2,California
11/9/2021,10/30/2020,SO1583,550,1555,4,1,4,California
11/9/2021,10/30/2020,SO1584,948,1555,4,1,6,California
11/9/2021,10/30/2020,SO1585,1111,1555,4,1,7,California
11/9/2021,10/30/2020,SO1586,1112,1555,4,1,5,California
11/9/2021,10/30/2020,SO1587,1113,1357,2,1,9,New York
11/10/2021,10/31/2020,SO1588,168,1331,4,1,8,California
11/10/2021,10/31/2020,SO1589,887,1331,4,1,1,California
11/10/2021,10/31/2020,SO1590,1114,1331,4,1,2,California
11/10/2021,10/31/2020,SO1590,1114,1331,4,1,2,California
11/10/2021,10/31/2020,SO1591,255,1331,4,1,8,California
11/10/2021,10/31/2020,SO1592,1115,1331,4,1,5,California
11/10/2021,10/31/2020,SO1593,1116,1331,4,1,8,California
11/10/2021,10/31/2020,SO1594,1117,1266,3,1,2,Michigan
11/10/2021,10/31/2020,SO1595,1118,1266,3,1,3,Michigan
11/10/2021,10/31/2020,SO1596,1119,1266,3,1,3,Michigan
11/10/2021,10/31/2020,SO1597,713,1266,3,1,3,Michigan
11/10/2021,10/31/2020,SO1598,1120,1266,3,1,3,Michigan
11/10/2021,10/31/2020,SO1599,269,1266,3,1,3,Michigan
11/11/2021,11/1/2020,SO1600,1121,1405,3,1,6,Wisconsin
11/11/2021,11/1/2020,SO1601,325,1328,3,1,1,Colorado
11/11/2021,11/1/2020,SO1602,1122,1328,3,1,2,Colorado
11/11/2021,11/1/2020,SO1603,1123,1328,3,1,5,Colorado
11/11/2021,11/1/2020,SO1604,818,1319,4,1,5,Texas
11/11/2021,11/1/2020,SO1605,1124,1319,4,1,1,Texas
11/11/2021,11/1/2020,SO1606,1125,1319,4,1,3,Texas
11/11/2021,11/1/2020,SO1607,951,1319,4,1,5,Texas
11/11/2021,11/1/2020,SO1608,1126,1319,4,1,8,Texas
11/11/2021,11/1/2020,SO1609,547,1319,4,1,2,Texas
11/11/2021,11/1/2020,SO1610,1127,1319,4,1,3,Texas
11/11/2021,11/1/2020,SO1611,1128,1499,4,1,3,California
11/11/2021,11/1/2020,SO1612,534,1499,4,1,1,California
11/11/2021,11/1/2020,SO1613,431,1223,2,1,2,Pennsylvania
11/11/2021,11/1/2020,SO1614,1129,1223,2,1,4,Pennsylvania
11/11/2021,11/1/2020,SO1615,564,1291,4,1,9,California
11/11/2021,11/1/2020,SO1616,569,1291,4,1,2,California
11/11/2021,11/1/2020,SO1617,1130,1291,4,1,4,California
11/11/2021,11/1/2020,SO1618,585,1326,2,1,1,Washington
11/11/2021,11/1/2020,SO1619,875,1326,2,1,7,Washington
11/11/2021,11/1/2020,SO1620,1131,1326,2,1,2,Washington
11/11/2021,11/1/2020,SO1621,1132,1448,3,1,2,Illinois
11/11/2021,11/1/2020,SO1622,261,1448,3,1,4,Illinois
11/11/2021,11/1/2020,SO1623,1133,1261,2,1,5,New York
11/11/2021,11/1/2020,SO1624,1134,1261,2,1,4,New York
11/11/2021,11/1/2020,SO1625,918,1261,2,1,2,New York
11/12/2021,11/2/2020,SO1626,1135,1332,4,1,4,Texas
11/12/2021,11/2/2020,SO1627,1136,1543,4,1,2,California
11/12/2021,11/2/2020,SO1628,1137,1543,4,1,3,California
11/12/2021,11/2/2020,SO1629,469,1468,3,1,3,North Carolina
11/12/2021,11/2/2020,SO1630,292,1200,4,1,1,Texas
11/12/2021,11/2/2020,SO1631,801,1200,4,1,6,Texas
11/12/2021,11/2/2020,SO1632,1138,1200,4,1,3,Texas
11/12/2021,11/2/2020,SO1633,858,1200,4,1,7,Texas
11/12/2021,11/2/2020,SO1634,485,1200,4,1,1,Texas
11/12/2021,11/2/2020,SO1635,162,1200,4,1,3,Texas
11/12/2021,11/2/2020,SO1636,716,1200,4,1,2,Texas
11/14/2021,11/4/2020,SO1637,1097,1705,2,1,7,Connecticut
11/14/2021,11/4/2020,SO1638,979,1705,2,1,10,Connecticut
11/14/2021,11/4/2020,SO1639,606,1555,3,1,3,Michigan
11/11/2021,11/1/2020,SO1620,1131,1326,2,1,2,Washington
11/11/2021,11/1/2020,SO1621,1132,1448,3,1,2,Illinois
11/11/2021,11/1/2020,SO1622,261,1448,3,1,4,Illinois
11/11/2021,11/1/2020,SO1623,1133,1261,2,1,5,New York
11/11/2021,11/1/2020,SO1624,1134,1261,2,1,4,New York
11/11/2021,11/1/2020,SO1625,918,1261,2,1,2,New York
11/12/2021,11/2/2020,SO1626,1135,1332,4,1,4,Texas
11/12/2021,11/2/2020,SO1627,1136,1543,4,1,2,California
11/12/2021,11/2/2020,SO1628,1137,1543,4,1,3,California
11/12/2021,11/2/2020,SO1629,469,1468,3,1,3,North Carolina
11/12/2021,11/2/2020,SO1630,292,1200,4,1,1,Texas
11/12/2021,11/2/2020,SO1631,801,1200,4,1,6,Texas
11/12/2021,11/2/2020,SO1632,1138,1200,4,1,3,Texas
11/12/2021,11/2/2020,SO1633,858,1200,4,1,7,Texas
11/12/2021,11/2/2020,SO1634,485,1200,4,1,1,Texas
11/12/2021,11/2/2020,SO1635,162,1200,4,1,3,Texas
11/12/2021,11/2/2020,SO1636,716,1200,4,1,2,Texas
11/14/2021,11/4/2020,SO1637,1097,1705,2,1,7,Connecticut
11/14/2021,11/4/2020,SO1638,979,1705,2,1,10,Connecticut
11/14/2021,11/4/2020,SO1639,606,1555,3,1,3,Michigan
11/16/2021,11/6/2020,SO1659,1148,1283,3,1,2,Illinois
11/16/2021,11/6/2020,SO1660,1149,1376,4,1,4,California
11/16/2021,11/6/2020,SO1661,1150,1376,4,1,3,California
11/16/2021,11/6/2020,SO1662,176,1376,4,1,3,California
11/17/2021,11/7/2020,SO1663,897,1236,3,1,5,Minnesota
11/17/2021,11/7/2020,SO1664,751,1715,2,1,7,Delaware
11/17/2021,11/7/2020,SO1665,1151,1715,2,1,3,Delaware
11/17/2021,11/7/2020,SO1666,590,1715,2,1,5,Delaware
11/17/2021,11/7/2020,SO1667,722,1293,4,1,2,California
11/17/2021,11/7/2020,SO1668,640,1293,4,1,7,California
11/17/2021,11/7/2020,SO1669,1152,1293,4,1,3,California
11/17/2021,11/7/2020,SO1670,255,1411,2,1,2,Pennsylvania
11/17/2021,11/7/2020,SO1671,713,1411,2,1,5,Pennsylvania
11/17/2021,11/7/2020,SO1672,833,1292,4,1,3,Texas
11/17/2021,11/7/2020,SO1673,818,1329,2,1,3,New York
11/12/2021,11/2/2020,SO1635,162,1200,4,1,3,Texas
11/12/2021,11/2/2020,SO1636,716,1200,4,1,2,Texas
11/14/2021,11/4/2020,SO1637,1097,1705,2,1,7,Connecticut
11/14/2021,11/4/2020,SO1638,979,1705,2,1,10,Connecticut
11/14/2021,11/4/2020,SO1639,606,1555,3,1,3,Michigan
11/16/2021,11/6/2020,SO1659,1148,1283,3,1,2,Illinois
11/16/2021,11/6/2020,SO1660,1149,1376,4,1,4,California
11/16/2021,11/6/2020,SO1661,1150,1376,4,1,3,California
11/16/2021,11/6/2020,SO1662,176,1376,4,1,3,California
11/17/2021,11/7/2020,SO1663,897,1236,3,1,5,Minnesota
11/17/2021,11/7/2020,SO1664,751,1715,2,1,7,Delaware
11/17/2021,11/7/2020,SO1665,1151,1715,2,1,3,Delaware
11/17/2021,11/7/2020,SO1666,590,1715,2,1,5,Delaware
11/17/2021,11/7/2020,SO1667,722,1293,4,1,2,California
11/17/2021,11/7/2020,SO1668,640,1293,4,1,7,California
11/17/2021,11/7/2020,SO1669,1152,1293,4,1,3,California
11/17/2021,11/7/2020,SO1670,255,1411,2,1,2,Pennsylvania
11/17/2021,11/7/2020,SO1671,713,1411,2,1,5,Pennsylvania
11/17/2021,11/7/2020,SO1672,833,1292,4,1,3,Texas
11/17/2021,11/7/2020,SO1673,818,1329,2,1,3,New York
11/18/2021,11/8/2020,SO1693,316,1213,3,1,3,Wisconsin
11/18/2021,11/8/2020,SO1694,1164,1423,2,1,2,Washington
11/18/2021,11/8/2020,SO1695,1054,1423,2,1,4,Washington
11/19/2021,11/9/2020,SO1696,332,1557,3,1,4,Louisiana
11/19/2021,11/9/2020,SO1697,1165,1557,3,1,5,Louisiana
11/19/2021,11/9/2020,SO1698,1166,1557,3,1,2,Louisiana
11/19/2021,11/9/2020,SO1699,503,1330,2,1,7,New York
11/19/2021,11/9/2020,SO1700,186,1723,2,1,6,Delaware
11/19/2021,11/9/2020,SO1701,950,1723,2,1,2,Delaware
11/19/2021,11/9/2020,SO1702,913,1723,2,1,7,Delaware
11/19/2021,11/9/2020,SO1703,531,1723,2,1,6,Delaware
11/19/2021,11/9/2020,SO1704,1167,1485,4,1,3,Utah
11/19/2021,11/9/2020,SO1705,1011,1331,2,1,1,Pennsylvania
11/19/2021,11/9/2020,SO1706,447,1413,3,1,4,Minnesota
11/19/2021,11/9/2020,SO1707,168,1413,3,1,3,Minnesota
11/19/2021,11/9/2020,SO1708,1168,1283,2,1,1,Pennsylvania
11/20/2021,11/10/2020,SO1709,1169,1321,2,1,3,New York
11/20/2021,11/10/2020,SO1710,1109,1321,2,1,6,New York
11/20/2021,11/10/2020,SO1711,1170,1321,2,1,3,New York
11/20/2021,11/10/2020,SO1712,869,1321,2,1,4,New York
11/20/2021,11/10/2020,SO1712,869,1321,2,1,4,New York
11/21/2021,11/11/2020,SO1713,651,1256,3,1,1,Kentucky
11/21/2021,11/11/2020,SO1714,1171,1256,3,1,6,Kentucky
11/21/2021,11/11/2020,SO1715,343,1256,3,1,3,Kentucky
11/21/2021,11/11/2020,SO1716,582,1256,3,1,3,Kentucky
11/21/2021,11/11/2020,SO1717,385,1723,4,1,2,California
11/21/2021,11/11/2020,SO1718,330,1280,4,1,1,Texas
11/21/2021,11/11/2020,SO1719,393,1280,4,1,5,Texas
11/21/2021,11/11/2020,SO1720,1172,1388,4,1,2,California
11/21/2021,11/11/2020,SO1721,425,1388,4,1,1,California
11/22/2021,11/12/2020,SO1722,1173,1331,5,1,3,Georgia
11/22/2021,11/12/2020,SO1723,514,1331,5,1,5,Georgia
11/22/2021,11/12/2020,SO1724,122,1331,5,1,2,Georgia
11/22/2021,11/12/2020,SO1725,1174,1331,5,1,3,Georgia
11/22/2021,11/12/2020,SO1726,560,1416,4,1,1,Texas
11/22/2021,11/12/2020,SO1727,1071,1729,3,1,5,Illinois
11/22/2021,11/12/2020,SO1728,664,1313,4,1,9,California
11/22/2021,11/12/2020,SO1729,1175,1557,5,1,2,Georgia
11/23/2021,11/13/2020,SO1730,221,1242,4,1,5,California
11/23/2021,11/13/2020,SO1731,1035,1242,4,1,3,California
11/23/2021,11/13/2020,SO1732,1092,1242,4,1,1,California
11/23/2021,11/13/2020,SO1733,1176,1242,4,1,2,California
11/23/2021,11/13/2020,SO1734,899,1385,4,1,2,Texas
11/23/2021,11/13/2020,SO1735,727,1731,4,1,2,Texas
11/23/2021,11/13/2020,SO1736,1177,1731,4,1,3,Texas
11/23/2021,11/13/2020,SO1737,690,1731,4,1,7,Texas
11/23/2021,11/13/2020,SO1738,1178,1732,2,1,3,Pennsylvania
11/23/2021,11/13/2020,SO1739,122,1733,4,1,3,Arizona
11/23/2021,11/13/2020,SO1740,1179,1305,4,1,2,Texas
11/23/2021,11/13/2020,SO1741,1180,1439,3,1,3,Michigan
11/24/2021,11/14/2020,SO1742,369,1239,3,1,1,Ohio
11/24/2021,11/14/2020,SO1743,777,1206,4,1,4,California
11/24/2021,11/14/2020,SO1744,1157,1387,2,1,7,Washington
11/24/2021,11/14/2020,SO1745,245,1387,2,1,6,Washington
11/24/2021,11/14/2020,SO1746,215,1387,2,1,4,Washington
11/24/2021,11/14/2020,SO1747,1181,1387,2,1,2,Washington
11/24/2021,11/14/2020,SO1748,1182,1277,3,1,7,Missouri
11/24/2021,11/14/2020,SO1749,1183,1215,4,1,1,California
11/24/2021,11/14/2020,SO1750,1122,1222,3,1,5,Ohio
11/24/2021,11/14/2020,SO1751,1184,1222,3,1,3,Ohio
11/24/2021,11/14/2020,SO1752,1000,1200,3,1,5,Illinois
11/24/2021,11/14/2020,SO1753,1185,1624,3,1,7,Ohio
11/24/2021,11/14/2020,SO1754,1186,1624,3,1,4,Ohio
11/24/2021,11/14/2020,SO1755,895,1315,3,1,4,Michigan
11/24/2021,11/14/2020,SO1756,594,1315,3,1,2,Michigan
11/24/2021,11/14/2020,SO1757,1187,1315,3,1,3,Michigan
11/24/2021,11/14/2020,SO1758,553,1315,3,1,2,Michigan
11/24/2021,11/14/2020,SO1759,1188,1387,5,1,5,Virginia
11/24/2021,11/14/2020,SO1760,1189,1496,3,1,3,Ohio
11/25/2021,11/15/2020,SO1761,417,1362,4,1,6,California
11/25/2021,11/15/2020,SO1762,727,1362,4,1,3,California
11/25/2021,11/15/2020,SO1763,1190,1362,4,1,4,California
11/25/2021,11/15/2020,SO1764,855,1291,4,1,3,Texas
11/25/2021,11/15/2020,SO1765,1191,1291,4,1,1,Texas
11/25/2021,11/15/2020,SO1766,1192,1291,4,1,5,Texas
11/25/2021,11/15/2020,SO1767,1193,1291,4,1,2,Texas
11/25/2021,11/15/2020,SO1768,114,1291,4,1,3,Texas
11/25/2021,11/15/2020,SO1769,213,1291,4,1,3,Texas
11/25/2021,11/15/2020,SO1770,135,1335,1,1,2,Rhode Island
11/25/2021,11/15/2020,SO1771,580,1230,2,1,4,New York
11/25/2021,11/15/2020,SO1772,1194,1230,2,1,3,New York
11/25/2021,11/15/2020,SO1773,173,1242,1,1,7,Oregon
11/25/2021,11/15/2020,SO1774,1195,1277,4,1,5,California
11/25/2021,11/15/2020,SO1775,769,1277,4,1,4,California
11/25/2021,11/15/2020,SO1776,209,1277,4,1,3,California
11/26/2021,11/16/2020,SO1777,146,1464,4,1,5,Texas
11/26/2021,11/16/2020,SO1778,608,1211,1,1,3,Oregon
11/26/2021,11/16/2020,SO1779,626,1211,1,1,5,Oregon
11/26/2021,11/16/2020,SO1780,788,1211,1,1,4,Oregon
11/26/2021,11/16/2020,SO1781,1126,1671,4,1,2,California
11/26/2021,11/16/2020,SO1782,1196,1662,2,1,4,New York
11/26/2021,11/16/2020,SO1783,475,1662,2,1,3,New York
11/26/2021,11/16/2020,SO1784,206,1662,2,1,4,New York
11/26/2021,11/16/2020,SO1785,1197,1662,2,1,9,New York
11/26/2021,11/16/2020,SO1785,1197,1662,2,1,9,New York
11/26/2021,11/16/2020,SO1786,450,1662,2,1,4,New York
11/26/2021,11/16/2020,SO1787,207,1521,4,1,3,California
11/26/2021,11/16/2020,SO1788,1198,1521,4,1,3,California
11/26/2021,11/16/2020,SO1789,139,1521,4,1,2,California
11/26/2021,11/16/2020,SO1790,630,1521,4,1,1,California
11/27/2021,11/17/2020,SO1791,179,1482,2,1,2,New York
11/27/2021,11/17/2020,SO1792,1199,1204,2,1,5,New York
11/28/2021,11/18/2020,SO1793,1200,1444,5,1,3,Alabama
11/28/2021,11/18/2020,SO1794,140,1326,2,1,2,New York
11/28/2021,11/18/2020,SO1795,1201,1210,5,1,5,South Carolina
11/28/2021,11/18/2020,SO1796,470,1210,5,1,7,South Carolina
11/28/2021,11/18/2020,SO1797,369,1210,5,1,4,South Carolina
11/28/2021,11/18/2020,SO1798,286,1210,5,1,3,South Carolina
11/28/2021,11/18/2020,SO1799,589,1457,4,1,2,California
11/28/2021,11/18/2020,SO1800,1202,1457,4,1,4,California
11/28/2021,11/18/2020,SO1801,1203,1457,4,1,4,California
11/28/2021,11/18/2020,SO1802,561,1520,4,1,3,California
11/28/2021,11/18/2020,SO1803,1204,1520,4,1,7,California
11/28/2021,11/18/2020,SO1804,867,1212,4,1,5,Texas
11/28/2021,11/18/2020,SO1805,1205,1542,3,1,6,Indiana
11/29/2021,11/19/2020,SO1806,449,1434,2,1,2,Pennsylvania
11/29/2021,11/19/2020,SO1807,179,1383,3,1,2,Illinois
11/29/2021,11/19/2020,SO1808,649,1283,4,2,2,California
11/29/2021,11/19/2020,SO1809,179,1283,4,1,5,California
11/29/2021,11/19/2020,SO1810,735,1500,2,3,2,New York
11/30/2021,11/20/2020,SO1811,1206,1555,2,1,4,New York
11/30/2021,11/20/2020,SO1812,1106,1411,5,4,9,Florida
11/30/2021,11/20/2020,SO1813,573,1500,4,2,7,Arizona
11/30/2021,11/20/2020,SO1814,1207,1500,4,2,4,Arizona
12/1/2021,11/21/2020,SO1815,1208,1418,3,3,8,Wisconsin
12/1/2021,11/21/2020,SO1816,637,1418,3,1,4,Wisconsin
12/1/2021,11/21/2020,SO1817,1209,1218,4,2,3,California
12/1/2021,11/21/2020,SO1818,1210,1218,3,1,4,North Carolina
12/1/2021,11/21/2020,SO1819,780,1564,3,2,2,Ohio
12/1/2021,11/21/2020,SO1820,213,1564,3,4,2,Ohio
12/1/2021,11/21/2020,SO1821,1211,1564,3,5,7,Ohio
12/1/2021,11/21/2020,SO1822,496,1564,3,1,6,Ohio
12/1/2021,11/21/2020,SO1823,1212,1291,4,3,3,Texas
12/1/2021,11/21/2020,SO1824,1082,1323,2,2,2,Massachusetts
12/1/2021,11/21/2020,SO1825,1213,1323,2,1,3,Massachusetts
12/1/2021,11/21/2020,SO1826,156,1323,2,1,2,Massachusetts
12/2/2021,11/22/2020,SO1827,134,1217,2,2,4,New York
12/2/2021,11/22/2020,SO1828,570,1217,2,4,5,New York
12/2/2021,11/22/2020,SO1829,873,1217,2,1,8,New York
12/2/2021,11/22/2020,SO1830,987,1213,4,3,5,Texas
12/2/2021,11/22/2020,SO1831,1101,1213,4,2,7,Texas
12/2/2021,11/22/2020,SO1832,1214,1213,4,1,5,Texas
12/2/2021,11/22/2020,SO1833,1215,1375,3,3,5,Ohio
12/2/2021,11/22/2020,SO1834,495,1291,3,2,1,Illinois
12/2/2021,11/22/2020,SO1835,1216,1602,2,1,3,Maryland
12/2/2021,11/22/2020,SO1836,920,1602,2,2,3,Maryland
12/2/2021,11/22/2020,SO1837,1105,1602,2,1,8,Maryland
12/2/2021,11/22/2020,SO1838,1217,1602,2,3,6,Maryland
12/2/2021,11/22/2020,SO1839,1218,1751,5,4,1,Georgia
12/2/2021,11/22/2020,SO1840,1077,1751,5,1,3,Georgia
12/3/2021,11/23/2020,SO1841,1219,1239,3,2,4,Oklahoma
12/2/2021,11/22/2020,SO1827,134,1217,2,2,4,New York
12/2/2021,11/22/2020,SO1828,570,1217,2,4,5,New York
12/2/2021,11/22/2020,SO1829,873,1217,2,1,8,New York
12/2/2021,11/22/2020,SO1830,987,1213,4,3,5,Texas
12/2/2021,11/22/2020,SO1831,1101,1213,4,2,7,Texas
12/2/2021,11/22/2020,SO1832,1214,1213,4,1,5,Texas
12/2/2021,11/22/2020,SO1833,1215,1375,3,3,5,Ohio
12/2/2021,11/22/2020,SO1834,495,1291,3,2,1,Illinois
12/2/2021,11/22/2020,SO1835,1216,1602,2,1,3,Maryland
12/2/2021,11/22/2020,SO1836,920,1602,2,2,3,Maryland
12/2/2021,11/22/2020,SO1837,1105,1602,2,1,8,Maryland
12/2/2021,11/22/2020,SO1838,1217,1602,2,3,6,Maryland
12/2/2021,11/22/2020,SO1839,1218,1751,5,4,1,Georgia
12/2/2021,11/22/2020,SO1840,1077,1751,5,1,3,Georgia
12/3/2021,11/23/2020,SO1841,1219,1239,3,2,4,Oklahoma
12/5/2021,11/25/2020,SO1856,894,1322,4,2,9,California
12/2/2021,11/22/2020,SO1830,987,1213,4,3,5,Texas
12/2/2021,11/22/2020,SO1831,1101,1213,4,2,7,Texas
12/2/2021,11/22/2020,SO1832,1214,1213,4,1,5,Texas
12/2/2021,11/22/2020,SO1833,1215,1375,3,3,5,Ohio
12/2/2021,11/22/2020,SO1834,495,1291,3,2,1,Illinois
12/2/2021,11/22/2020,SO1835,1216,1602,2,1,3,Maryland
12/2/2021,11/22/2020,SO1836,920,1602,2,2,3,Maryland
12/2/2021,11/22/2020,SO1837,1105,1602,2,1,8,Maryland
12/2/2021,11/22/2020,SO1838,1217,1602,2,3,6,Maryland
12/2/2021,11/22/2020,SO1839,1218,1751,5,4,1,Georgia
12/2/2021,11/22/2020,SO1840,1077,1751,5,1,3,Georgia
12/3/2021,11/23/2020,SO1841,1219,1239,3,2,4,Oklahoma
12/5/2021,11/25/2020,SO1856,894,1322,4,2,9,California
12/6/2021,11/26/2020,SO1869,1227,1338,4,2,7,California
12/6/2021,11/26/2020,SO1870,290,1245,3,1,2,Tennessee
12/7/2021,11/27/2020,SO1871,290,1299,5,2,4,Virginia
12/7/2021,11/27/2020,SO1872,717,1336,4,1,3,California
12/7/2021,11/27/2020,SO1873,779,1526,2,2,7,Washington
12/7/2021,11/27/2020,SO1874,1228,1215,4,3,3,California
12/8/2021,11/28/2020,SO1875,1229,1293,4,1,2,Texas
12/8/2021,11/28/2020,SO1876,950,1760,1,3,7,Oregon
12/8/2021,11/28/2020,SO1877,1230,1760,1,2,4,Oregon
12/8/2021,11/28/2020,SO1878,1231,1760,1,1,3,Oregon
12/8/2021,11/28/2020,SO1879,801,1760,1,4,5,Oregon
12/8/2021,11/28/2020,SO1880,511,1760,1,2,10,Oregon
12/8/2021,11/28/2020,SO1881,307,1760,1,1,5,Oregon
12/8/2021,11/28/2020,SO1882,428,1760,1,3,2,Oregon
12/8/2021,11/28/2020,SO1883,373,1760,1,2,3,Oregon
12/8/2021,11/28/2020,SO1884,1232,1340,2,3,2,Washington
12/8/2021,11/28/2020,SO1885,423,1340,2,4,5,Washington
12/8/2021,11/28/2020,SO1886,1114,1645,4,1,2,California
12/8/2021,11/28/2020,SO1887,866,1645,4,4,3,California
12/9/2021,11/29/2020,SO1888,1233,1238,4,3,6,California
12/9/2021,11/29/2020,SO1889,1120,1641,4,2,6,Arizona
12/9/2021,11/29/2020,SO1890,160,1397,4,5,2,Texas
12/9/2021,11/29/2020,SO1891,1181,1397,4,1,3,Texas
12/9/2021,11/29/2020,SO1892,1234,1293,3,2,2,Illinois
12/9/2021,11/29/2020,SO1893,805,1293,3,1,2,Illinois
12/9/2021,11/29/2020,SO1894,782,1336,2,2,3,Pennsylvania
12/9/2021,11/29/2020,SO1895,1235,1336,2,1,4,Pennsylvania
12/10/2021,11/30/2020,SO1896,1140,1733,2,2,2,New York
12/10/2021,11/30/2020,SO1897,1236,1733,2,1,7,New York
12/10/2021,11/30/2020,SO1898,1237,1733,1,1,3,Idaho
12/10/2021,11/30/2020,SO1899,828,1733,1,3,4,Idaho
12/10/2021,11/30/2020,SO1900,1238,1733,1,2,4,Idaho
12/12/2021,12/2/2020,SO1901,1239,1270,4,4,6,California
12/12/2021,12/2/2020,SO1902,278,1270,4,1,12,California
12/12/2021,12/2/2020,SO1903,485,1270,4,3,3,California
12/12/2021,12/2/2020,SO1904,1240,1694,4,4,1,California
12/12/2021,12/2/2020,SO1905,1241,1271,4,2,2,Texas
12/12/2021,12/2/2020,SO1906,1242,1591,4,1,3,California
12/12/2021,12/2/2020,SO1907,1243,1591,4,4,3,California
12/12/2021,12/2/2020,SO1908,996,1591,4,2,3,California
12/12/2021,12/2/2020,SO1909,122,1500,5,3,3,Florida
12/13/2021,12/3/2020,SO1910,988,1375,4,5,6,California
12/13/2021,12/3/2020,SO1911,918,1765,4,1,1,Texas
12/13/2021,12/3/2020,SO1912,1244,1427,3,2,3,Illinois
12/13/2021,12/3/2020,SO1913,529,1411,4,1,3,Arizona
12/13/2021,12/3/2020,SO1914,693,1411,4,1,2,Arizona
12/13/2021,12/3/2020,SO1915,434,1766,3,2,3,Kentucky
12/14/2021,12/4/2020,SO1916,506,1255,3,3,4,Illinois
12/14/2021,12/4/2020,SO1916,506,1255,3,3,4,Illinois
12/14/2021,12/4/2020,SO1917,1245,1255,3,4,2,Illinois
12/14/2021,12/4/2020,SO1918,875,1255,3,2,3,Illinois
12/14/2021,12/4/2020,SO1919,322,1440,5,1,4,Florida
12/14/2021,12/4/2020,SO1920,276,1767,3,3,1,Ohio
12/14/2021,12/4/2020,SO1921,1246,1767,3,2,1,Ohio
12/14/2021,12/4/2020,SO1922,1247,1767,3,4,1,Ohio
12/14/2021,12/4/2020,SO1923,947,1223,2,1,4,New York
12/14/2021,12/4/2020,SO1924,1063,1378,3,3,3,Illinois
12/15/2021,12/5/2020,SO1925,1248,1202,4,2,3,Texas
12/15/2021,12/5/2020,SO1926,477,1202,4,1,5,Texas
12/15/2021,12/5/2020,SO1927,1249,1317,4,1,2,California
12/15/2021,12/5/2020,SO1928,964,1767,3,2,2,Illinois
12/15/2021,12/5/2020,SO1929,1044,1228,2,1,7,Pennsylvania
12/16/2021,12/6/2020,SO1930,1250,1273,5,3,1,Florida
12/16/2021,12/6/2020,SO1931,1251,1530,4,2,2,California
12/16/2021,12/6/2020,SO1932,423,1530,4,4,2,California
12/16/2021,12/6/2020,SO1933,1252,1530,4,1,5,California
12/16/2021,12/6/2020,SO1934,111,1530,4,5,4,California
