ProductKey,ProductSubcategoryKey,ProductSKU,ProductName,ModelName,ProductDescription,ProductColor,ProductSize,ProductStyle,ProductCost,Orderline Code,ProductPrice
1554,9,SKU_1554,Xerox 206,X2-1554,Xerox 206,Silver,52,U,308.2179,1554_OLC,564.99
1555,14,SKU_1555,Avery 474,A4-1555,Avery 474,Black,40,U,294.5797,1555_OLC,539.99
1556,9,SKU_1556,Xerox 1890,X1-1556,Xerox 1890,Black,42,U,294.5797,1556_OLC,539.99
1557,2,SKU_1557,Belkin SportFit Armband For iPhone 5s/5c,BSAFI5F-1557,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Black,44,U,294.5797,1557_OLC,539.99
1558,8,SKU_1558,Nu-Dell EZ-Mount Plastic Wall Frames,NEPWF-1558,Nu-Dell EZ-Mount Plastic Wall Frames,Black,48,U,294.5797,1558_OLC,539.99
1559,16,SKU_1559,Fiskars Softgrip Scissors,FSS-1559,Fiskars Softgrip Scissors,Black,52,U,294.5797,1559_OLC,539.99
1560,14,SKU_1560,Avery 511,A5-1560,Avery 511,Multi,0,0,23.9716,1560_OLC,53.99
1561,15,SKU_1561,Lexmark S315 Color Inkjet Printer,LSCIP-1561,Lexmark S315 Color Inkjet Printer,Multi,0,0,44.9506,1561_OLC,101.24
1562,5,SKU_1562,Deluxe Heavy-Duty Vinyl Round Ring Binder,DHVRRB-1562,Deluxe Heavy-Duty Vinyl Round Ring Binder,Multi,0,0,53.9416,1562_OLC,121.49
1563,3,SKU_1563,Sterilite Officeware Hinged File Box,SOHFB-1563,Sterilite Officeware Hinged File Box,Black,44,U,343.6496,1563_OLC,539.99
1564,9,SKU_1564,Xerox 1908,X1-1564,Xerox 1908,Black,48,U,343.6496,1564_OLC,539.99
1565,17,SKU_1565,Logitech G19 Programmable Gaming Keyboard,LGPGK-1565,Logitech G19 Programmable Gaming Keyboard,Black,52,U,343.6496,1565_OLC,539.99
1566,8,SKU_1566,Tensor Brushed Steel Torchiere Floor Lamp,TBSTFL-1566,Tensor Brushed Steel Torchiere Floor Lamp,Red,0,0,13.0863,1566_OLC,34.99
1567,8,SKU_1567,Howard Miller 16" Diameter Gallery Wall Clock,HM1DGWC-1567,Howard Miller 16" Diameter Gallery Wall Clock,Black,0,0,12.0278,1567_OLC,33.6442
1568,5,SKU_1568,GBC Plasticlear Binding Covers,GPBC-1568,GBC Plasticlear Binding Covers,White,M,U,3.3963,1568_OLC,9.5
1569,4,SKU_1569,Anderson Hickey Conga Table Tops & Accessories,AHCTT&A-1569,Anderson Hickey Conga Table Tops & Accessories,White,L,U,3.3963,1569_OLC,9.5
1570,5,SKU_1570,GBC Wire Binding Strips,GWBS-1570,GBC Wire Binding Strips,Blue,0,0,12.0278,1570_OLC,33.6442
1571,17,SKU_1571,KeyTronic E03601U1 - Keyboard - Beige,KE-K-B-1571,KeyTronic E03601U1 - Keyboard - Beige,Multi,0,U,5.7052,1571_OLC,8.6442
1572,3,SKU_1572,Belkin 19" Center-Weighted Shelf,B1CSG-1572,"Belkin 19"" Center-Weighted Shelf, Gray",Multi,S,U,31.7244,1572_OLC,48.0673
1573,7,SKU_1573,Manco Dry-Lighter Erasable Highlighter,MDEH-1573,Manco Dry-Lighter Erasable Highlighter,Multi,M,U,31.7244,1573_OLC,48.0673
1574,7,SKU_1574,Boston 19500 Mighty Mite Electric Pencil Sharpener,B1MMEPS-1574,Boston 19500 Mighty Mite Electric Pencil Sharpener,Multi,L,U,31.7244,1574_OLC,48.0673
1575,17,SKU_1575,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,LLSS-PM-2-W-1575,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Multi,XL,U,31.7244,1575_OLC,48.0673
1576,8,SKU_1576,Deflect-O Glasstique Clear Desk Accessories,DGCDA-1576,Deflect-O Glasstique Clear Desk Accessories,Red,62,U,747.9682,1576_OLC,1263.4598
1577,14,SKU_1577,Avery 503,A5-1577,Avery 503,Red,44,U,747.9682,1577_OLC,1263.4598
1578,9,SKU_1578,Xerox 208,X2-1578,Xerox 208,Red,48,U,747.9682,1578_OLC,1263.4598
1579,6,SKU_1579,Hewlett Packard 310 Color Digital Copier,HP3CDC-1579,Hewlett Packard 310 Color Digital Copier,Red,52,U,747.9682,1579_OLC,1263.4598
1580,9,SKU_1580,HP Office Recycled Paper (20Lb. and 87 Bright),HORP(A8B-1580,HP Office Recycled Paper (20Lb. and 87 Bright),Red,56,U,747.9682,1580_OLC,1263.4598
1581,5,SKU_1581,Heavy-Duty E-Z-D Binders,HEB-1581,Heavy-Duty E-Z-D Binders,Black,58,U,176.1997,1581_OLC,297.6346
1582,9,SKU_1582,Xerox 1915,X1-1582,Xerox 1915,Black,60,U,176.1997,1582_OLC,297.6346
1583,2,SKU_1583,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,AAM3UPC-1583,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Black,62,U,176.1997,1583_OLC,297.6346
1584,1,SKU_1584,Riverside Palais Royal Lawyers Bookcase,RPRLBRCF-1584,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Red,44,U,181.4857,1584_OLC,306.5636
1585,8,SKU_1585,Howard Miller Distant Time Traveler Alarm Clock,HMDTTAC-1585,Howard Miller Distant Time Traveler Alarm Clock,Red,48,U,181.4857,1585_OLC,306.5636
1586,9,SKU_1586,Rediform S.O.S. Phone Message Books,RSPMB-1586,Rediform S.O.S. Phone Message Books,Red,52,U,181.4857,1586_OLC,306.5636
1587,16,SKU_1587,Elite 5" Scissors,E5S-1587,Elite 5" Scissors,Red,58,U,181.4857,1587_OLC,306.5636
1588,17,SKU_1588,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,KKMUDM-1588,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Red,60,U,181.4857,1588_OLC,306.5636
1589,7,SKU_1589,Newell 323,N3-1589,Newell 323,Red,62,U,181.4857,1589_OLC,306.5636
1590,5,SKU_1590,Recycled Premium Regency Composition Covers,RPRCC-1590,Recycled Premium Regency Composition Covers,Red,44,U,352.1394,1590_OLC,594.83
1591,9,SKU_1591,Xerox 193,X1-1591,Xerox 193,Red,48,U,352.1394,1591_OLC,594.83
1592,14,SKU_1592,Avery 510,A5-1592,Avery 510,Red,52,U,352.1394,1592_OLC,594.83
1593,2,SKU_1593,AT&T 1080 Phone,A1P-1593,AT&T 1080 Phone,Red,58,U,352.1394,1593_OLC,594.83
1594,10,SKU_1594,#6 3/4 Gummed Flap White Envelopes,#3GFWE-1594,#6 3/4 Gummed Flap White Envelopes,Red,60,U,352.1394,1594_OLC,594.83
1595,10,SKU_1595,Blue String-Tie & Button Interoffice Envelopes,BS&BIE1X1-1595,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Black,44,U,176.1997,1595_OLC,297.6346
1596,11,SKU_1596,Hon Comfortask Task/Swivel Chairs,HCTC-1596,Hon Comfortask Task/Swivel Chairs,Black,48,U,176.1997,1596_OLC,297.6346
1597,5,SKU_1597,Round Ring Binders,RRB-1597,Round Ring Binders,Black,52,U,176.1997,1597_OLC,297.6346
1598,17,SKU_1598,Microsoft Arc Touch Mouse,MATM-1598,Microsoft Arc Touch Mouse,Silver,42,U,623.8403,1598_OLC,1204.3248
1599,5,SKU_1599,GBC VeloBinder Electric Binding Machine,GVEBM-1599,GBC VeloBinder Electric Binding Machine,Silver,44,U,706.811,1599_OLC,1364.5
1600,9,SKU_1600,Xerox 1996,X1-1600,Xerox 1996,Silver,48,U,706.811,1600_OLC,1364.5
1601,13,SKU_1601,Holmes HEPA Air Purifier,HHAP-1601,Holmes HEPA Air Purifier,Silver,46,U,623.8403,1601_OLC,1204.3248
1602,16,SKU_1602,Acme Galleria Hot Forged Steel Scissors with Colored Handles,AGHFSSWCH-1602,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Black,42,U,617.0281,1602_OLC,1191.1739
1603,2,SKU_1603,Motorola HK250 Universal Bluetooth Headset,MHUBH-1603,Motorola HK250 Universal Bluetooth Headset,Black,44,U,699.0928,1603_OLC,1349.6
1604,17,SKU_1604,Microsoft Natural Ergonomic Keyboard 4000,MNEK4-1604,Microsoft Natural Ergonomic Keyboard 4000,Black,48,U,699.0928,1604_OLC,1349.6
1605,9,SKU_1605,Xerox 1946,X1-1605,Xerox 1946,Black,46,U,617.0281,1605_OLC,1191.1739
1606,1,SKU_1606,Bush Cubix Collection Bookcases,BCCBFA-1606,"Bush Cubix Collection Bookcases, Fully Assembled",Black,38,U,617.0281,1606_OLC,1191.1739
1607,2,SKU_1607,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,KOISSUTSFSLCCFHOHM-1607,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Silver,38,U,623.8403,1607_OLC,1204.3248
1608,17,SKU_1608,Plantronics Audio 995 Wireless Stereo Headset,PA9WSH-1608,Plantronics Audio 995 Wireless Stereo Headset,Red,62,U,2171.2942,1608_OLC,3578.27
1609,5,SKU_1609,Avery Reinforcements for Hole-Punch Pages,ARFHP-1609,Avery Reinforcements for Hole-Punch Pages,Red,44,U,2171.2942,1609_OLC,3578.27
1610,17,SKU_1610,Verbatim Slim CD and DVD Storage Cases,VSCADSC5-1610,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Red,48,U,2171.2942,1610_OLC,3578.27
1611,13,SKU_1611,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,TLI6OSPWFP-1611,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Red,52,U,2171.2942,1611_OLC,3578.27
1612,2,SKU_1612,OtterBox Defender Series Case - Samsung Galaxy S4,ODSC-SGS-1612,OtterBox Defender Series Case - Samsung Galaxy S4,Red,56,U,2171.2942,1612_OLC,3578.27
1613,13,SKU_1613,Sanyo Counter Height Refrigerator with Crisper,SCHRWC3CFSS-1613,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Red,58,U,884.7083,1613_OLC,1457.99
1614,5,SKU_1614,Avery Printable Repositionable Plastic Tabs,APRPT-1614,Avery Printable Repositionable Plastic Tabs,Red,60,U,884.7083,1614_OLC,1457.99
1615,8,SKU_1615,Nu-Dell Oak Frame,NOF-1615,Nu-Dell Oak Frame,Red,44,U,884.7083,1615_OLC,1457.99
1616,9,SKU_1616,Xerox 196,X1-1616,Xerox 196,Red,48,U,884.7083,1616_OLC,1457.99
1617,2,SKU_1617,SKILCRAFT Telephone Shoulder Rest,STSR2X6X2B-1617,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",Red,52,U,884.7083,1617_OLC,1457.99
1618,2,SKU_1618,ClearOne Communications CHAT 70 OC Speaker Phone,CCC7OSP-1618,ClearOne Communications CHAT 70 OC Speaker Phone,Red,58,U,413.1463,1618_OLC,699.0982
1619,14,SKU_1619,Avery 507,A5-1619,Avery 507,Red,60,U,413.1463,1619_OLC,699.0982
1620,2,SKU_1620,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,PKEDCT-1620,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Red,62,U,413.1463,1620_OLC,699.0982
1621,9,SKU_1621,Xerox 1914,X1-1621,Xerox 1914,Red,44,U,413.1463,1621_OLC,699.0982
1622,8,SKU_1622,Magna Visual Magnetic Picture Hangers,MVMPH-1622,Magna Visual Magnetic Picture Hangers,Red,48,U,413.1463,1622_OLC,699.0982
1623,8,SKU_1623,Eldon Regeneration Recycled Desk Accessories,ERRDAB-1623,"Eldon Regeneration Recycled Desk Accessories, Black",Red,52,U,413.1463,1623_OLC,699.0982
1624,15,SKU_1624,Star Micronics TSP100 TSP143LAN Receipt Printer,SMTTRP-1624,Star Micronics TSP100 TSP143LAN Receipt Printer,Black,58,U,413.1463,1624_OLC,699.0982
1625,7,SKU_1625,Design Ebony Sketching Pencil,DESP-1625,Design Ebony Sketching Pencil,Black,60,U,413.1463,1625_OLC,699.0982
1626,12,SKU_1626,Brites Rubber Bands,BRB11OB-1626,"Brites Rubber Bands, 1 1/2 oz. Box",Black,62,U,413.1463,1626_OLC,699.0982
1627,17,SKU_1627,Logitech K350 2.4Ghz Wireless Keyboard,LK2WK-1627,Logitech K350 2.4Ghz Wireless Keyboard,Black,44,U,413.1463,1627_OLC,699.0982
1628,8,SKU_1628,Contemporary Wood/Metal Frame,CWF-1628,Contemporary Wood/Metal Frame,Black,48,U,413.1463,1628_OLC,699.0982
1629,11,SKU_1629,Hon Olson Stacker Chairs,HOSC-1629,Hon Olson Stacker Chairs,Black,52,U,413.1463,1629_OLC,699.0982
1630,2,SKU_1630,Aastra 6757i CT Wireless VoIP phone,A6CWVP-1630,Aastra 6757i CT Wireless VoIP phone,Silver,38,U,1912.1544,1630_OLC,3399.99
1631,13,SKU_1631,Eureka Hand Vacuum,EHVB-1631,"Eureka Hand Vacuum, Bagless",Silver,42,U,1912.1544,1631_OLC,3399.99
1632,10,SKU_1632,#10 Gummed Flap White Envelopes,#GFWE1-1632,"#10 Gummed Flap White Envelopes, 100/Box",Silver,44,U,1912.1544,1632_OLC,3399.99
1633,13,SKU_1633,Belkin 325VA UPS Surge Protector,B3USP6-1633,"Belkin 325VA UPS Surge Protector, 6",Silver,48,U,1912.1544,1633_OLC,3399.99
1634,3,SKU_1634,Hanging Personal Folder File,HPFF-1634,Hanging Personal Folder File,Black,38,U,1898.0944,1634_OLC,3374.99
1635,12,SKU_1635,Rubber Band Ball,RBB-1635,Rubber Band Ball,Black,42,U,1898.0944,1635_OLC,3374.99
1636,9,SKU_1636,Loose Memo Sheets,LMS-1636,Loose Memo Sheets,Black,44,U,1898.0944,1636_OLC,3374.99
1637,3,SKU_1637,Fellowes Recycled Storage Drawers,FRSD-1637,Fellowes Recycled Storage Drawers,Black,48,U,1898.0944,1637_OLC,3374.99
1638,15,SKU_1638,Canon PC170 Desktop Personal Copier,CPDPC-1638,Canon PC170 Desktop Personal Copier,Silver,38,U,1117.8559,1638_OLC,2071.4196
1639,12,SKU_1639,Alliance Rubber Bands,ARB-1639,Alliance Rubber Bands,Silver,42,U,1117.8559,1639_OLC,2071.4196
1640,15,SKU_1640,Zebra ZM400 Thermal Label Printer,ZZTLP-1640,Zebra ZM400 Thermal Label Printer,Silver,46,U,1117.8559,1640_OLC,2071.4196
1641,5,SKU_1641,Binder Posts,BP-1641,Binder Posts,Black,38,U,1105.81,1641_OLC,2049.0982
1642,17,SKU_1642,AmazonBasics 3-Button USB Wired Mouse,A3UWM-1642,AmazonBasics 3-Button USB Wired Mouse,Black,42,U,1105.81,1642_OLC,2049.0982
1643,17,SKU_1643,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),LVRCLMFN(-1643,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Black,46,U,1105.81,1643_OLC,2049.0982
1644,3,SKU_1644,Advantus 10-Drawer Portable Organizer,A1POCMFSD-1644,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Black,38,U,598.4354,1644_OLC,1079.99
1645,9,SKU_1645,Xerox 1910,X1-1645,Xerox 1910,Black,40,U,598.4354,1645_OLC,1079.99
1646,9,SKU_1646,Black Print Carbonless Snap-Off Rapid Letter,BPCSRL81X7-1646,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Black,44,U,598.4354,1646_OLC,1079.99
1647,3,SKU_1647,Portfile Personal File Boxes,PPFB-1647,Portfile Personal File Boxes,Black,48,U,598.4354,1647_OLC,1079.99
1648,13,SKU_1648,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,HEPHACF1X2R-1648,Honeywell Enviracaire Portable HEPA Air Cleaner for 16,Red,44,U,1518.7864,1648_OLC,2443.35
1649,17,SKU_1649,Micro Innovations Wireless Classic Keyboard with Mouse,MIWCKWM-1649,Micro Innovations Wireless Classic Keyboard with Mouse,Red,48,U,1518.7864,1649_OLC,2443.35
1650,3,SKU_1650,Home/Office Personal File Carts,HPFC-1650,Home/Office Personal File Carts,Red,52,U,1518.7864,1650_OLC,2443.35
1651,5,SKU_1651,Cardinal Holdit Data Disk Pockets,CHDDP-1651,Cardinal Holdit Data Disk Pockets,Red,58,U,1320.6838,1651_OLC,2181.5625
1652,13,SKU_1652,Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum,ETBP1HBUVR-1652,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Black,44,U,1320.6838,1652_OLC,2181.5625
1653,17,SKU_1653,Logitech diNovo Edge Keyboard,LDEK-1653,Logitech diNovo Edge Keyboard,Black,48,U,1320.6838,1653_OLC,2181.5625
1654,2,SKU_1654,Jabra BIZ 2300 Duo QD Duo Corded Headset,JB2DQDCH-1654,Jabra BIZ 2300 Duo QD Duo Corded Headset,Black,52,U,1320.6838,1654_OLC,2181.5625
1655,3,SKU_1655,Carina Media Storage Towers in Natural & Black,CMSTIN&B-1655,Carina Media Storage Towers in Natural & Black,Black,58,U,1320.6838,1655_OLC,2181.5625
1656,2,SKU_1656,Gear Head AU3700S Headset,GHAH-1656,Gear Head AU3700S Headset,Yellow,38,W,605.6492,1656_OLC,1000.4375
1657,8,SKU_1657,Ultra Commercial Grade Dual Valve Door Closer,UCGDVDC-1657,Ultra Commercial Grade Dual Valve Door Closer,Yellow,40,W,605.6492,1657_OLC,1000.4375
1658,15,SKU_1658,NeatDesk Desktop Scanner & Digital Filing System,NDS&DFS-1658,NeatDesk Desktop Scanner & Digital Filing System,Yellow,42,W,605.6492,1658_OLC,1000.4375
1659,1,SKU_1659,Sauder Barrister Bookcases,SBB-1659,Sauder Barrister Bookcases,Yellow,44,W,605.6492,1659_OLC,1000.4375
1660,7,SKU_1660,Crayola Anti Dust Chalk,CADC1-1660,"Crayola Anti Dust Chalk, 12/Pack",Yellow,48,W,605.6492,1660_OLC,1000.4375
1661,15,SKU_1661,Ricoh - Ink Collector Unit for GX3000 Series Printers,R-ICUFGSP-1661,Ricoh - Ink Collector Unit for GX3000 Series Printers,Multi,0,0,65.8097,1661_OLC,148.22
1662,17,SKU_1662,Imation Bio 2GB USB Flash Drive Imation Corp,IB2UFDIC-1662,Imation Bio 2GB USB Flash Drive Imation Corp,Multi,0,0,77.9176,1662_OLC,175.49
1663,13,SKU_1663,Fellowes Command Center 5-outlet power strip,FCC5PS-1663,Fellowes Command Center 5-outlet power strip,Multi,0,0,101.8936,1663_OLC,229.49
1664,17,SKU_1664,SanDisk Cruzer 8 GB USB Flash Drive,SC8GUFD-1664,SanDisk Cruzer 8 GB USB Flash Drive,Multi,0,0,15.1848,1664_OLC,34.2
1665,9,SKU_1665,Xerox 1936,X1-1665,Xerox 1936,Multi,0,0,45.4168,1665_OLC,102.29
1666,7,SKU_1666,Sanford Colorific Eraseable Coloring Pencils,SCECP1C-1666,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Multi,0,0,55.3801,1666_OLC,124.73
1667,9,SKU_1667,Xerox 1943,X1-1667,Xerox 1943,Multi,0,0,17.978,1667_OLC,40.4909
1668,3,SKU_1668,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,FBBSDFS-1668,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Multi,0,0,24.9932,1668_OLC,56.2909
1669,7,SKU_1669,Newell 349,N3-1669,Newell 349,Multi,0,0,48.5453,1669_OLC,109.3364
1670,17,SKU_1670,Logitech Media Keyboard K200,LMKK-1670,Logitech Media Keyboard K200,Multi,0,0,17.978,1670_OLC,40.4909
1671,2,SKU_1671,Apple EarPods with Remote and Mic,AEWRAM-1671,Apple EarPods with Remote and Mic,Multi,0,0,24.9932,1671_OLC,56.2909
1672,17,SKU_1672,Perixx PERIBOARD-512B,PPESK-1672,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Multi,0,0,48.5453,1672_OLC,109.3364
1673,2,SKU_1673,LG Exalt,LE-1673,LG Exalt,Black,38,U,185.8193,1673_OLC,348.76
1674,8,SKU_1674,Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet,TCCCFLAMPCC3X4-1674,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Black,0,0,26.9708,1674_OLC,60.745
1675,13,SKU_1675,Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day,HVMUHW2OPDRF-1675,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Black,0,0,92.8071,1675_OLC,209.025
1676,3,SKU_1676,Mini 13-1/2 Capacity Data Binder Rack,M1CDBRP-1676,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Black,0,0,133.2955,1676_OLC,300.215
1677,2,SKU_1677,Motorla HX550 Universal Bluetooth Headset,MHUBH-1677,Motorla HX550 Universal Bluetooth Headset,Black,0,0,37.9909,1677_OLC,85.565
1678,10,SKU_1678,Tyvek  Top-Opening Peel & Seel  Envelopes,TTP&SEG-1678,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Black,0,0,110.2829,1678_OLC,248.385
1679,2,SKU_1679,Avaya 4621SW VoIP phone,A4VP-1679,Avaya 4621SW VoIP phone,Black,0,0,146.5466,1679_OLC,330.06
1680,8,SKU_1680,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,LPFMLWCB-1680,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Black,0,0,96.7964,1680_OLC,218.01
1681,9,SKU_1681,Xerox 207,X2-1681,Xerox 207,Yellow,38,W,300.1188,1681_OLC,540.7545
1682,7,SKU_1682,Newell 307,N3-1682,Newell 307,Black,0,0,38.9588,1682_OLC,87.745
1683,15,SKU_1683,Lexmark MarkNet N8150 Wireless Print Server,LMNWPS-1683,Lexmark MarkNet N8150 Wireless Print Server,Black,0,0,104.7951,1683_OLC,236.025
1684,5,SKU_1684,GBC Therma-A-Bind 250T Electric Binding System,GT2EBS-1684,GBC Therma-A-Bind 250T Electric Binding System,Black,0,0,145.2835,1684_OLC,327.215
1685,9,SKU_1685,Xerox 1935,X1-1685,Xerox 1935,Black,0,0,49.9789,1685_OLC,112.565
1686,2,SKU_1686,Jensen SMPS-640 - speaker phone,JS-SP-1686,Jensen SMPS-640 - speaker phone,Black,0,0,122.2709,1686_OLC,275.385
1687,9,SKU_1687,Xerox 20,X2-1687,Xerox 20,Black,0,0,158.5346,1687_OLC,357.06
1688,9,SKU_1688,Xerox 218,X2-1688,Xerox 218,Black,0,0,108.7844,1688_OLC,245.01
1689,9,SKU_1689,Xerox 201,X2-1689,Xerox 201,Black,40,U,185.8193,1689_OLC,348.76
1690,9,SKU_1690,Adams Phone Message Book,APMB2MC81X1-1690,"Adams Phone Message Book, 200 Message Capacity, 8 1/16? x 11?",Black,44,U,185.8193,1690_OLC,348.76
1691,1,SKU_1691,Bush Westfield Collection Bookcases,BWCBDCF-1691,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Black,48,U,185.8193,1691_OLC,348.76
1692,7,SKU_1692,Newell 326,N3-1692,Newell 326,Yellow,40,W,300.1188,1692_OLC,540.7545
1693,9,SKU_1693,Xerox 1932,X1-1693,Xerox 1932,Yellow,42,W,300.1188,1693_OLC,540.7545
1694,9,SKU_1694,Avery Personal Creations Heavyweight Cards,APCHC-1694,Avery Personal Creations Heavyweight Cards,Yellow,44,W,300.1188,1694_OLC,540.7545
1695,17,SKU_1695,Maxell 4.7GB DVD 3/Pack,M4D3-1695,Maxell 4.7GB DVD 3/Pack,Yellow,48,W,300.1188,1695_OLC,540.7545
1696,9,SKU_1696,Xerox 1930,X1-1696,Xerox 1930,Black,62,U,722.2568,1696_OLC,1301.3636
1697,13,SKU_1697,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,F8OSWSPWPP-1697,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Black,44,U,722.2568,1697_OLC,1301.3636
1698,8,SKU_1698,Master Caster Door Stop,MCDSG-1698,"Master Caster Door Stop, Gray",Black,48,U,722.2568,1698_OLC,1301.3636
1699,17,SKU_1699,Micro Innovations USB RF Wireless Keyboard with Mouse,MIURWKWM-1699,Micro Innovations USB RF Wireless Keyboard with Mouse,Black,52,U,722.2568,1699_OLC,1301.3636
1700,5,SKU_1700,Ibico Recycled Grain-Textured Covers,IRGC-1700,Ibico Recycled Grain-Textured Covers,Black,S,M,24.7459,1700_OLC,59.99
1701,4,SKU_1701,Bush Andora Conference Table,BACTMGF-1701,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Grey,0,0,51.5625,1701_OLC,125
1702,13,SKU_1702,3M Office Air Cleaner,3OAC-1702,3M Office Air Cleaner,Multi,0,0,10.3125,1702_OLC,25
1703,15,SKU_1703,Cubify CubeX 3D Printer Double Head Print,CC3PDHP-1703,Cubify CubeX 3D Printer Double Head Print,Multi,0,0,8.2459,1703_OLC,19.99
1704,2,SKU_1704,Cisco Small Business SPA 502G VoIP phone,CSBS5VP-1704,Cisco Small Business SPA 502G VoIP phone,Multi,0,0,10.3084,1704_OLC,24.99
1705,11,SKU_1705,Hon Valutask Swivel Chairs,HVSC-1705,Hon Valutask Swivel Chairs,Multi,0,0,5.7709,1705_OLC,13.99
1706,2,SKU_1706,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,A34UWCTPAFI555-1706,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Multi,0,0,14.4334,1706_OLC,34.99
1707,10,SKU_1707,Recycled Interoffice Envelopes with Re-Use-A-Seal Closure,RIEWRC1X1-1707,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Multi,0,0,18.5584,1707_OLC,44.99
1708,7,SKU_1708,Stanley Bostitch Contemporary Electric Pencil Sharpeners,SBCEPS-1708,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Black,M,M,24.7459,1708_OLC,59.99
1709,1,SKU_1709,Rush Hierlooms Collection Rich Wood Bookcases,RHCRWB-1709,Rush Hierlooms Collection Rich Wood Bookcases,Black,L,M,24.7459,1709_OLC,59.99
1710,11,SKU_1710,Office Star - Contemporary Task Swivel chair with 2-way adjustable arms,OS-CTSCW2AAP-1710,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Black,XL,M,24.7459,1710_OLC,59.99
1711,10,SKU_1711,#10-4 1/8" x 9 1/2" Premium Diagonal Seam Envelopes,#1X91PDSE-1711,#10-4 1/8" x 9 1/2" Premium Diagonal Seam Envelopes,Black,S,W,30.9334,1711_OLC,74.99
1712,9,SKU_1712,Xerox 1950,X1-1712,Xerox 1950,Black,M,W,30.9334,1712_OLC,74.99
1713,14,SKU_1713,Avery 497,A4-1713,Avery 497,Black,L,W,30.9334,1713_OLC,74.99
1714,2,SKU_1714,Cisco SPA 502G IP Phone,CS5IP-1714,Cisco SPA 502G IP Phone,Multi,S,M,37.1209,1714_OLC,89.99
1715,8,SKU_1715,Executive Impressions 14" Contract Wall Clock with Quartz Movement,EI1CWCWQM-1715,Executive Impressions 14" Contract Wall Clock with Quartz Movement,Multi,M,M,37.1209,1715_OLC,89.99
1716,1,SKU_1716,O'Sullivan 5-Shelf Heavy-Duty Bookcases,O5HB-1716,O,Multi,L,M,37.1209,1716_OLC,89.99
1717,3,SKU_1717,Tenex Personal Filing Tote With Secure Closure Lid,TPFTWSCLB-1717,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Black,S,U,9.7136,1717_OLC,23.5481
